station_code,station_name,longitude,latitude,zone,state,total_connections,in_degree,out_degree,degree_centrality
CTYL,CHITYALA,79.135713114,17.221960824,,,6,3,3,0.0006674824785849371
RMNP,RAMANNAPET,79.087023,17.282344000000002,,,4,2,2,0.00044498831905662476
VLG,VANIGONDA,79.008505,17.366663,,,6,3,3,0.0006674824785849371
MMPR,MAMDAPUR,78.97793132449999,17.3825749479,,,4,2,2,0.00044498831905662476
NRDP,NAGIREDDIPALLI,78.939987,17.422255,,,8,4,4,0.0008899766381132495
BMMP,BOMMAYAPALLI,78.8612265723,17.484445161900002,,,4,2,2,0.00044498831905662476
KTCR,KOTHACHERUVU,77.76013216189999,14.185769735700001,,,6,4,2,0.0006674824785849371
BSPL,BASAMPALLE,77.74596344999999,14.31123523,,,6,3,3,0.0006674824785849371
SSPN,SATYA SAI P NILAYAM,77.757559,14.160468,,,10,6,4,0.001112470797641562
NRYP,NARAYANAPURAM,77.696047,14.128972000000001,,,8,4,4,0.0008899766381132495
SUH,SULEHALLI,77.05225732059999,17.0804109748,,,6,3,3,0.0006674824785849371
HLTS,HALKATTA SHARIEF,76.9925675,17.017117292,,,2,1,1,0.00022249415952831238
TAC,TATICHERLA,77.59500059450001,14.7483502106,,,4,2,2,0.00044498831905662476
LPI,LINGAMPALLI,78.31677400000001,17.482874000000002,,,5,2,3,0.000556235398820781
KDT,KHADARPET,77.5427697052,14.9830781091,,,8,5,3,0.0008899766381132495
VPL,VENKATAMPALLE,77.44160447690001,15.0448535871,,,5,2,3,0.000556235398820781
GPU,GULAPALYAMU,77.39921,15.087043,,,5,3,2,0.000556235398820781
CDNR,CHANDANAGAR,78.333575,17.487697,,,4,2,2,0.00044498831905662476
HFZ,HAFIZPETA,78.36265499999999,17.482275,,,4,2,2,0.00044498831905662476
HTCY,HITECH CITY,78.38486099999999,17.4694,,,6,2,4,0.0006674824785849371
HNMN,HANUMAN STATION,77.37687315369999,15.1495189968,,,9,5,4,0.0010012237178774058
LGD,LALLAGUDA,78.525617,17.441464,,,14,9,5,0.0015574591166981867
MLY,MAULA ALI,78.55054100000001,17.44041,,,7,3,4,0.0007787295583490933
BRBD,BORABANDA,78.40786013,17.45922612,,,7,5,2,0.0007787295583490933
BTNR,BHARTNAGAR,78.42819281999999,17.46139991,,,6,2,4,0.0006674824785849371
FNB,FATEHNAGAR,78.4502575745,17.4561957266,,,7,5,2,0.0007787295583490933
NCHS,NATURE CURE HOSPITAL,78.45289083,17.44586316,,,10,4,6,0.001112470797641562
BMT,BEGAMPET,78.4586266,17.4388739,,,13,7,6,0.0014462120369340306
SJVP,SANJEEVAIAH PARK,78.475688,17.435951,,,9,4,5,0.0010012237178774058
JET,JAMES STREET,78.486911,17.433133,,,7,4,3,0.0007787295583490933
SC,SECUNDERABAD JN,78.50148100000001,17.433146999999998,,,16,7,9,0.001779953276226499
NW,NALWAR,77.019937,16.936043,,,10,6,4,0.001112470797641562
SPHL,SHAMPURHALLI,77.03309,16.87535,,,4,2,2,0.00044498831905662476
TGDE,THANGUNDI,77.068276,16.803814,,,7,3,4,0.0007787295583490933
YG,YADGIR,77.13036600000001,16.744396,,,8,4,4,0.0008899766381132495
LGRE,LINGIRI,77.188998,16.670289,,,10,6,4,0.001112470797641562
SADP,SAIDAPUR,77.2497912268,16.5700011556,,,11,5,6,0.001223717877405718
CGTA,CHEGUNTA,77.30225045,16.48536136,,,11,5,6,0.001223717877405718
KSN,KRISHNA,77.328563,16.409324,,,5,3,2,0.000556235398820781
YDLP,YADALAPUR,77.326596,16.384372,,,7,3,4,0.0007787295583490933
CK,CHIKSUGAR,77.343832,16.336647,,,13,8,5,0.0014462120369340306
YS,YERMARAS,77.34747,16.272482,,,13,6,7,0.0014462120369340306
RC,RAICHUR,77.339165,16.192441000000002,,,7,3,4,0.0007787295583490933
MRC,MARICHETHAL,77.30931799999999,16.111362,,,6,3,3,0.0006674824785849371
MTU,MATMARI,77.302973,16.046723,,,8,4,4,0.0008899766381132495
HPH,HANUMAPURA,77.30620283569999,15.9712913703,,,10,5,5,0.001112470797641562
MALM,MANTHRALAYAM RD,77.299196,15.949035,,,8,5,3,0.0008899766381132495
EGU,IRANAGALLU,77.26376539,15.89181357,,,7,2,5,0.0007787295583490933
KO,KOSGI,77.23640800000001,15.847871999999999,,,8,4,4,0.0008899766381132495
KGL,KUPGAL,77.219229,15.726256,,,7,3,4,0.0007787295583490933
ESV,ISIVI,77.22981399999999,15.65781,,,5,2,3,0.000556235398820781
AD,ADONI,77.27485,15.617035,,,5,3,2,0.000556235398820781
NRR,NAGARUR,77.31318399999999,15.542335,,,7,4,3,0.0007787295583490933
ASP,ASPARI,77.356253,15.454804000000001,,,9,5,4,0.0010012237178774058
MGV,MOLAGAVALLI,77.371821,15.357784,,,10,5,5,0.001112470797641562
NMLU,NEMAKALLU,77.37277900000001,15.297622,,,13,6,7,0.0014462120369340306
NLA,NANCHERLA,77.36883300000001,15.256053,,,10,5,5,0.001112470797641562
GTL,GUNTAKAL JN,77.36661099999999,15.17556,,,20,10,10,0.002224941595283124
KLU,KALLURU,77.581419,14.924474,,,16,7,9,0.001779953276226499
GDE,GARLADINNE,77.592146,14.827323999999999,,,14,8,6,0.0015574591166981867
HLKT,HALAKATTA,76.99057254760001,17.0207708951,,,7,2,5,0.0007787295583490933
CT,CHITTAPUR,77.09045160000001,17.1197808,,,9,4,5,0.0010012237178774058
MQR,MALKHAID ROAD,77.17396099999999,17.147112,,,5,3,2,0.000556235398820781
SEM,SERAM,77.28353,17.180683000000002,,,4,2,2,0.00044498831905662476
KQT,KURGUNTA,77.359574,17.191165,,,4,2,2,0.00044498831905662476
NAW,NAWANDGI,77.427908244,17.2170998262,,,6,3,3,0.0006674824785849371
MVH,MANTATTI,77.5094807208,17.2276934669,,,7,4,3,0.0007787295583490933
TDU,TANDUR,77.585037,17.25044,,,5,3,2,0.000556235398820781
RMY,RUKMAPUR,77.67542399999999,17.27365,,,5,2,3,0.000556235398820781
DRR,DHARUR,77.75853000000001,17.28952,,,6,3,3,0.0006674824785849371
MWY,MAILARAM,77.809709,17.280412,,,6,2,4,0.0006674824785849371
GDQ,GODAMGURA,77.867119,17.29025,,,6,3,3,0.0006674824785849371
VKB,VIKARABAD JN,77.90940900000001,17.337132,,,7,3,4,0.0007787295583490933
CTF,CHITGIDDA,77.963909,17.391231,,,4,2,2,0.00044498831905662476
GGD,GULLAGUDA,78.03277293640001,17.4169638619,,,4,2,2,0.00044498831905662476
RPK,RAVALPALLI KALA,78.084165,17.439968,,,4,2,2,0.00044498831905662476
SKP,SHANKARPALLI,78.131116,17.450825,,,4,2,2,0.00044498831905662476
NPL,NAGALAPALLE,78.229966,17.460567,,,5,2,3,0.000556235398820781
SNF,SANAT NAGAR,78.4359471722,17.4616070935,,,6,4,2,0.0006674824785849371
JBR,JAHANGIRABAD ROAD,81.2472830347,26.973936860000002,,,6,4,2,0.0006674824785849371
RFR,RAFINAGAR,81.2820328021,26.994136282600003,,,7,2,5,0.0007787295583490933
BUR,BINDAURA,81.3252031305,27.0210232397,,,11,7,4,0.001223717877405718
STPD,SITAFAL MANDI,78.520289,17.428339,,,8,3,5,0.0008899766381132495
ATC,ARTS COLLEGE,78.51966499999999,17.418129999999998,,,5,3,2,0.000556235398820781
JOO,KACHEGUDA JAMIA OSMANIA,78.517784,17.411068999999998,,,5,2,3,0.000556235398820781
VAR,VIDYANAGAR,78.511657,17.402485,,,6,4,2,0.0006674824785849371
LGDH,LALAGUDA GATE,78.52440299999999,17.440355,,,8,5,3,0.0008899766381132495
MJF,MALKAJGIRI,78.529606,17.448392000000002,,,8,3,5,0.0008899766381132495
KDGH,KODIGEHALLI,77.57597160489999,13.063357741399999,,,6,3,3,0.0006674824785849371
ATP,ANANTAPUR,77.59531199999999,14.686478,,,17,8,9,0.0018912003559906554
PSPY,PRASANNAYA PALLI,77.602106203,14.6311777937,,,11,5,6,0.001223717877405718
ZPL,ZANGALAPALLE,77.640854,14.591854,,,16,8,8,0.001779953276226499
CCA,CHIGICHERLA,77.68348800000001,14.517474,,,12,5,7,0.0013349649571698743
DMM,DHARMAVARAM JN,77.717115,14.424368999999999,,,18,9,9,0.0020024474357548117
NGM,NAGASAMUDRAM,77.64246703,14.32166253,,,7,2,5,0.0007787295583490933
MKJ,MAKKAJIPALLI,77.62844748,14.19611832,,,9,7,2,0.0010012237178774058
PKD,PENUKONDA,77.592521,14.099641,,,18,8,10,0.0020024474357548117
REPI,RANGEPALLI,77.578036,14.01783,,,7,4,3,0.0007787295583490933
CPL,CHAKARLAPALLI,77.583123,13.99779,,,16,9,7,0.001779953276226499
MLU,MALUGUR,77.531591,13.866614,,,14,4,10,0.0015574591166981867
HUP,HINDUPUR,77.500362,13.819144000000001,,,11,4,7,0.001223717877405718
DPE,DEVARAPALLE,77.512236488,13.723806590299999,,,15,9,6,0.0016687061964623428
VWA,VIDURASWATTHA,77.509785,13.665712999999998,,,10,7,3,0.001112470797641562
GBD,GAURIBIDANUR,77.512781,13.613081000000001,,,8,4,4,0.0008899766381132495
SMWA,SOMESHWARA,77.513961,13.55657,,,7,2,5,0.0007787295583490933
TDV,THONDEBHAVI,77.51457300000001,13.503502999999998,,,7,4,3,0.0007787295583490933
MKL,MAKLIDRUG,77.50903739809999,13.4095451686,,,10,6,4,0.001112470797641562
CHZ,CHARLAPALLI,78.605619,17.457672000000002,,,10,5,5,0.001112470797641562
GT,GHATKESAR,78.678217,17.453116,,,6,4,2,0.0006674824785849371
BN,BIBINAGAR,78.794355,17.470511,,,5,3,2,0.000556235398820781
PGDP,PAGIDIPALLI,78.820893,17.484713000000003,,,11,4,7,0.001223717877405718
BG,BHONGIR,78.89847,17.524696,,,8,4,4,0.0008899766381132495
RAG,RAIGIR,78.94120199999999,17.550881,,,8,4,4,0.0008899766381132495
WP,WANGAPALLI,78.983664,17.580557000000002,,,8,4,4,0.0008899766381132495
ALER,ALER,79.04834140000001,17.6459553,,,8,4,4,0.0008899766381132495
PBP,PEMBARTI,79.11616,17.692296000000002,,,8,4,4,0.0008899766381132495
ZN,JANGAON,79.15473399999999,17.725115,,,7,3,4,0.0007787295583490933
YSPM,YASANTAPUR,79.20499763309999,17.736740181200002,,,7,3,4,0.0007787295583490933
RGP,RAGHUNATHPALLI,79.2553036017,17.7564788113,,,7,3,4,0.0007787295583490933
IPG,IPPUGUDA,79.3267055493,17.801311539300002,,,4,2,2,0.00044498831905662476
GNP,GHANPUR,79.3768995,17.8506252,,,7,5,2,0.0007787295583490933
NSKL,NASKHAL,79.426237,17.898101,,,4,2,2,0.00044498831905662476
ORH,ODDARAHALLI,77.541461,13.345829,,,13,3,10,0.0014462120369340306
DBU,DODBALLAPUR,77.55016,13.27894,,,13,8,5,0.0014462120369340306
RNN,RAJANKUNTI,77.564915,13.174150999999998,,,9,2,7,0.0010012237178774058
YNK,YELHANKA JN,77.593069,13.102795,,,10,5,5,0.001112470797641562
BRGL,BURGULA HALT,78.20522299999999,16.993515,,,4,2,2,0.00044498831905662476
HBLN,HBL NAGAR,78.27355,17.134017,,,4,2,2,0.00044498831905662476
KOTT,KOTTUR,78.28622100000001,17.149739999999998,,,4,2,2,0.00044498831905662476
NSVP,NPA SHIVARAMPALLI HALT,78.4372038177,17.3237142919,,,6,2,4,0.0006674824785849371
YKA,YAKUTPURA KACHEGUDA,78.49171100000001,17.359554,,,6,3,3,0.0006674824785849371
MLYG,MLYG,78.53416999999999,17.455347,,,4,2,2,0.00044498831905662476
MLYC,MAULA ALI,78.548135,17.447219,,,4,2,2,0.00044498831905662476
OPL,UPPAL,79.48098,18.183408,,,12,6,6,0.0013349649571698743
JMKT,JAMIKUNTA,79.476918,18.290021,,,11,7,4,0.001223717877405718
BGSF,BISUGIRSHARIF,79.483604,18.348122,,,9,3,6,0.0010012237178774058
PTKP,POTKAPALLI,79.4644454974,18.4290619835,,,8,5,3,0.0008899766381132495
OEA,ODELA,79.4497442804,18.456554241099997,,,8,3,5,0.0008899766381132495
KOLR,KOLNUR,79.4199093701,18.496319274500003,,,11,5,6,0.001223717877405718
KYOP,KOTTAPALLI,79.40385903139999,18.5402681328,,,15,5,10,0.0016687061964623428
PDPL,PEDDAPALLI,79.39208,18.613795999999997,,,19,10,9,0.0021136945155189675
RGPM,RAGHAVAPURAM,79.411187,18.681242,,,17,7,10,0.0018912003559906554
RDM,RAMGUNDAM,79.43509999999999,18.763329,,,15,5,10,0.0016687061964623428
PPZ,PEDDEMPET,79.4268241321,18.802669374,,,12,7,5,0.0013349649571698743
MCI,MANCHIRYAL,79.448848,18.878745000000002,,,11,6,5,0.001223717877405718
RVKH,RAVINDRAKHANI,79.461396,18.936594000000003,,,16,10,6,0.001779953276226499
MMZ,MANDAMARI,79.47014800000001,18.971272,,,15,8,7,0.0016687061964623428
BPA,BELAMPALLI,79.4863374,19.053689199999997,,,12,7,5,0.0013349649571698743
RECH,RECHNI ROAD,79.451894,19.140541,,,9,2,7,0.0010012237178774058
RLW,REPALLIWADA,79.430139,19.201953,,,4,2,2,0.00044498831905662476
ASAF,ASIFABAD ROAD,79.416719,19.256682,,,13,6,7,0.0014462120369340306
RLT,RALAPET,79.437787,19.322909,,,4,2,2,0.00044498831905662476
SKZR,SIRPUR KAGAZNAGAR,79.489201,19.345659,,,13,5,8,0.0014462120369340306
VEM,VEMPALLI,79.53458400000001,19.414389,,,4,2,2,0.00044498831905662476
SRUR,SIRPUR TOWN,79.560418,19.479063,,,12,5,7,0.0013349649571698743
MKDI,MAKUDI,79.44826,19.592555,,,13,8,5,0.0014462120369340306
WIRR,WIRUR,79.430571,19.641288000000003,,,17,7,10,0.0018912003559906554
VHGN,WIHIRGAON,79.44081899999999,19.725052,,,17,10,7,0.0018912003559906554
MAGH,MANIKGARH,79.398527,19.787693,,,17,10,7,0.0018912003559906554
BPQ,BALHARSHAH,79.3485858,19.8490173,,,19,8,11,0.0021136945155189675
GNVR,GONDWANAVISAPUR,79.3287230096,19.8826389297,,,23,14,9,0.0025586828345755923
VSP,WASANAPURA,79.327833,19.884978,,,20,11,9,0.002224941595283124
BUPH,BABUPETH,79.313027,19.923131,,,17,7,10,0.0018912003559906554
CD,CHANDRAPUR,79.300505,19.960126000000002,,,13,7,6,0.0014462120369340306
VVKN,VIVEKANANDA NAGAR,79.259191,19.997086,,,4,2,2,0.00044498831905662476
CPW,CHOTIPADOLI,79.253005,20.000992,,,4,2,2,0.00044498831905662476
TAE,TADALI,79.187503,20.034835,,,16,6,10,0.001779953276226499
BUX,BHANDAK,79.112528,20.084262,,,17,8,9,0.0018912003559906554
MJRI,MAJRI JN,79.043522,20.139283,,,16,8,8,0.001779953276226499
WRR,WARORA,79.00994399999999,20.244263,,,14,7,7,0.0015574591166981867
CKNI,CHIKNI ROAD,78.95921700000001,20.325826,,,22,11,11,0.002447435754811436
NGI,NAGARI,78.889984,20.406983,,,21,7,14,0.00233618867504728
YNA,YENOR,78.837091,20.508138,,,6,3,3,0.0006674824785849371
HGT,HINGANGHAT,78.83392500000001,20.542631,,,17,5,12,0.0018912003559906554
WG,WAGHOLI,78.767038,20.585085,,,6,3,3,0.0006674824785849371
SNN,SONEGAON,78.709706,20.629319,,,12,9,3,0.0013349649571698743
BPK,BHUGAON,78.6700027,20.6738192,,,20,7,13,0.002224941595283124
CHJC,CHITODA,78.62974,20.708474,,,4,2,2,0.00044498831905662476
PQL,PINDLAI,79.454715,17.925189,,,5,2,3,0.000556235398820781
KZJ,KAZIPET JN,79.511025,17.974211,,,8,4,4,0.0008899766381132495
NSZ,BHOPAL NISHATPURA,77.41876900000001,23.278225,,,8,5,3,0.0008899766381132495
SUW,SUKHISEWANIYAN,77.48596599999999,23.34076,,,11,4,7,0.001223717877405718
BVB,BHADBHADAGHAT,77.535282,23.375165,,,17,10,7,0.0018912003559906554
DWG,DEWANGANJ,77.59286700000001,23.429766,,,14,7,7,0.0015574591166981867
SMT,SALAMATPUR,77.67275,23.461639,,,10,4,6,0.001112470797641562
SCI,SANCHI,77.735783,23.488096,,,9,5,4,0.0010012237178774058
BTWN,BETWA CABIN,77.787463,23.509200999999997,,,4,2,2,0.00044498831905662476
BHS,VIDISHA,77.8148356,23.5222886,,,13,8,5,0.0014462120369340306
SORI,SORAI,77.848219,23.551699,,,14,5,9,0.0015574591166981867
SUMR,SUMER,77.879427,23.624616,,,8,4,4,0.0008899766381132495
GLG,GULABHGANJ,77.912351,23.684375,,,8,3,5,0.0008899766381132495
PAI,PABAI,77.931259,23.767491,,,12,5,7,0.0013349649571698743
BAQ,GANJ BASODA,77.944826,23.845347,,,13,7,6,0.0014462120369340306
RKRI,RAO KHEDI,77.981122,23.885645,,,10,7,3,0.001112470797641562
RKDI,RAUKHERI,77.981962,23.886485,,,4,2,2,0.00044498831905662476
BET,BARETH,77.99967978000001,23.91494729,,,15,7,8,0.0016687061964623428
CLHT,CHULHETA,78.018483,23.945912,,,6,3,3,0.0006674824785849371
KAH,KALHAR,78.05717800000001,23.978071,,,10,4,6,0.001112470797641562
MABA,MANDI BAMORA,78.08243700000001,24.054032,,,11,3,8,0.001223717877405718
KIKA,KURWAI KETHORA,78.11497800000001,24.117852,,,14,5,9,0.0015574591166981867
MSV,MUSTARA,78.63498,25.496702,,,4,2,2,0.00044498831905662476
GRM,GARHMAU,78.687944,25.506271,,,4,2,2,0.00044498831905662476
PIC,PARICHA,78.73773,25.518402,,,4,2,2,0.00044498831905662476
PTSC,PARICHAA THERMA,78.753962,25.525228,,,6,3,3,0.0006674824785849371
CGN,CHIRGAON,78.805761,25.575053,,,4,2,2,0.00044498831905662476
NDK,NANKHAS,78.872336,25.660949000000002,,,5,3,2,0.000556235398820781
MOTH,MOTH,78.948673,25.74157,,,5,2,3,0.000556235398820781
ERC,ERICH ROAD,79.03502499999999,25.820641,,,4,2,2,0.00044498831905662476
PRN,PARAUNA,79.1257213309,25.8668027818,,,5,2,3,0.000556235398820781
AIT,AIT,79.230436,25.903719000000002,,,7,3,4,0.0007787295583490933
BHUA,BHUA,79.3510848193,25.9455806635,,,5,3,2,0.000556235398820781
ORAI,ORAI,79.459533963,25.9825370076,,,5,2,3,0.000556235398820781
ATA,ATA,79.5991430011,26.0445422657,,,4,2,2,0.00044498831905662476
URG,USARGAON,79.680325,26.080448999999998,,,4,2,2,0.00044498831905662476
KPI,KALPI,79.755607,26.119339,,,4,2,2,0.00044498831905662476
CNH,CHAUNRAH,79.782159,26.16506,,,4,2,2,0.00044498831905662476
PHN,POKHRAYAN,79.84088799999999,26.222964,,,5,3,2,0.000556235398820781
MLS,MALASA,79.907312,26.28889,,,7,4,3,0.0007787295583490933
LLR,LALPUR,79.948516,26.318818,,,6,3,3,0.0006674824785849371
TLNH,TILAUNCHI,80.02677233760001,26.3381999708,,,4,2,2,0.00044498831905662476
PMN,PAMAN,80.08042,26.359934,,,4,2,2,0.00044498831905662476
RPGU,RASULPURGOGAMAU,80.118434,26.376288,,,4,2,2,0.00044498831905662476
BNAR,BINAUR,80.178721,26.402727,,,5,3,2,0.000556235398820781
BZM,BHIMSEN,80.21814499999999,26.419754,,,9,4,5,0.0010012237178774058
HLIN,HOLDING LINE,80.26021300000001,26.438271,,,6,3,3,0.0006674824785849371
ASH,AISHBAGH,80.90960679930001,26.8373880081,,,4,2,2,0.00044498831905662476
LC,LUCKNOW CITY,80.917866,26.859109,,,4,2,2,0.00044498831905662476
DAL,DALIGANJ,80.927482,26.875384,,,6,3,3,0.0006674824785849371
BNZ,BADSHAHNAGAR,80.9613606,26.8686134,,,6,3,3,0.0006674824785849371
GTNR,GOMATI NAGAR,81.003433,26.860344,,,8,4,4,0.0008899766381132495
RMBG,RAMGHAT HALT,82.2144349255,26.820567771,,,6,3,3,0.0006674824785849371
KEA,KATRA,82.204937,26.842992,,,7,4,3,0.0007787295583490933
NGB,NAWABGANJ GONDA,81.977064,27.153816,,,6,3,3,0.0006674824785849371
TRE,TIKRI,82.070639,27.116135,,,6,3,3,0.0006674824785849371
YPR,YESVANTPUR JN,77.55117399999999,13.022839000000001,,,33,15,18,0.0036711536322171544
KJM,KRISHNARAJAPURAM,77.674016,13.000534,,,16,7,9,0.001779953276226499
SGWF,WHITE FIELD SATELLITE,77.7614779608,12.9960174083,,,27,17,10,0.003003671153632217
WFD,WHITEFIELD,77.76130500000001,12.995253,,,11,7,4,0.001223717877405718
DKN,DEVANGONTHI,77.831087,12.985647,,,6,3,3,0.0006674824785849371
MLO,MALUR,77.940033,12.992108,,,5,3,2,0.000556235398820781
BFW,BYATRAYANHALLI,77.98850762000001,13.002039739999999,,,7,3,4,0.0007787295583490933
TCL,TYAKAL,78.070518,12.984096000000001,,,12,6,6,0.0013349649571698743
MZV,MARALAHALLI,78.108853,12.988346,,,8,4,4,0.0008899766381132495
BWT,BANGARAPET,78.178188,12.984808,,,13,8,5,0.0014462120369340306
LOGH,LOTTEGOLLAHALLI,77.562257,13.043169,,,13,10,3,0.0014462120369340306
BYPL,BAIYYAPPANAHALI,77.650886,12.990198,,,19,8,11,0.0021136945155189675
BYPY,BAIYYAPPANAHALLI YARD CABIN,77.62557964230001,13.0067311694,,,15,11,4,0.0016687061964623428
BAND,BANASWADI,77.628196,13.00573,,,7,4,3,0.0007787295583490933
HEB,HEBBAL,77.58606,13.042299,,,5,2,3,0.000556235398820781
VRDP,VARADAPUR,78.1915680487,12.9226601895,,,15,8,7,0.0016687061964623428
KSM,KAMASAMUDRAM,78.200119,12.880706,,,8,4,4,0.0008899766381132495
BSM,BISANATTAM,78.25031624,12.84262771,,,8,4,4,0.0008899766381132495
GDP,GUDUPULLI,78.27491,12.803672,,,8,4,4,0.0008899766381132495
KPN,KUPPAM,78.339549,12.746834,,,14,5,9,0.0015574591166981867
MAR,MULANUR,78.40638899999999,12.661484999999999,,,16,9,7,0.001779953276226499
PU,PATCHUR,78.4694944,12.586657299999999,,,13,4,9,0.0014462120369340306
SKPT,SOMANAYAKKANPTI,78.54245200000001,12.574922,,,11,6,5,0.001223717877405718
BUM,BOMMASAMUDRAM,79.176067,13.044566,,,9,6,3,0.0010012237178774058
RAM,RAMAPURAM,79.178793,13.098011999999999,,,10,4,6,0.001112470797641562
PYX,PEYANAPALLI,79.138282,13.131636,,,11,7,4,0.001223717877405718
SIE,SIDDAMPALLI,79.137135,13.160644999999999,,,9,4,5,0.0010012237178774058
CTO,CHITTOOR,79.103252,13.219857,,,14,7,7,0.0015574591166981867
RVSN,RVS NAGAR,79.11625703979999,13.2783021967,,,14,7,7,0.0015574591166981867
PTT,PUTALAPATTU,79.098727,13.373419,,,10,6,4,0.001112470797641562
PAK,PAKALA JN,79.11408,13.451133,,,7,3,4,0.0007787295583490933
PAM,PANAPAKAM,79.210821,13.513241,,,6,3,3,0.0006674824785849371
MNPT,MUNGILIPATTU,79.2410982153,13.5565460528,,,10,6,4,0.001112470797641562
KEN,KOTALA,79.2872542792,13.6063213389,,,8,4,4,0.0008899766381132495
CGI,CHANDRAGIRI,79.31221500000001,13.61173,,,9,4,5,0.0010012237178774058
TPW,TIRUPATI WEST HALT,79.404624,13.624534,,,10,5,5,0.001112470797641562
TPTY,TIRUPATI MAIN,79.418968,13.62763,,,13,6,7,0.0014462120369340306
TCNR,TIRUCHANUR,79.455703,13.631300000000001,,,6,3,3,0.0006674824785849371
RU,RENIGUNTA JN,79.50628999999999,13.636261,,,13,7,6,0.0014462120369340306
YPD,YERPEDU,79.578514,13.689108000000001,,,7,2,5,0.0007787295583490933
RCG,RACHAGUNNARI,79.629853,13.714631,,,6,3,3,0.0006674824785849371
KHT,SRI KALAHASTI,79.6830412451,13.7463618318,,,6,3,3,0.0006674824785849371
AKY,AKKURTI,79.6686416895,13.7828960127,,,5,3,2,0.000556235398820781
YLK,YELLAKARU,79.65057200000001,13.84646,,,7,3,4,0.0007787295583490933
YAL,YATALURU,79.626238,13.893493999999999,,,9,6,3,0.0010012237178774058
VKI,VENKATAGIRI,79.60398699999999,13.943864,,,8,3,5,0.0008899766381132495
NDZ,NIDIGALLU,79.660594,13.988306000000001,,,9,7,2,0.0010012237178774058
VDD,VENDODU,79.72840000000001,14.026947000000002,,,9,5,4,0.0010012237178774058
KQA,KONDAGUNTA,79.79392,14.080027999999999,,,8,3,5,0.0008899766381132495
LJN,LUCKNOW JN,80.91858699999999,26.831967000000002,,,12,6,6,0.0013349649571698743
AGA,AGRA CITY,78.0157752,27.1945731,,,4,2,2,0.00044498831905662476
RAWS,RAHATWAS,77.8327,24.522974,,,6,3,3,0.0006674824785849371
BRNA,BERAWANYA,75.33412200000001,23.465605999999998,,,6,4,2,0.0006674824785849371
KUH,KHACHROD,75.286337,23.442673,,,4,2,2,0.00044498831905662476
RNH,RUNKHERA,75.1888022272,23.413846043299998,,,5,3,2,0.000556235398820781
BOD,BANGROD,75.1241457,23.3982156,,,10,3,7,0.001112470797641562
RTME,RATLAM EAST CABIN,75.067019,23.359789999999997,,,9,5,4,0.0010012237178774058
RTLM,RATLAM JN,75.050686,23.340239999999998,,,5,2,3,0.000556235398820781
RTM,RATLAM JN,75.050826,23.34038,,,15,7,8,0.0016687061964623428
RTD,RATLAM A CABIN,75.042913,23.335631,,,6,3,3,0.0006674824785849371
DRRN,DR. R K NAGAR,75.0060586914,23.310222115,,,4,2,2,0.00044498831905662476
MRN,MORWANI,74.9779687335,23.2764855209,,,8,3,5,0.0008899766381132495
BILD,BILDI,74.91853870000001,23.2255232,,,8,3,5,0.0008899766381132495
RTI,RAOTI,74.87867399999999,23.183572,,,7,3,4,0.0007787295583490933
BOG,BHAIRONGARH,74.7760641077,23.1449211037,,,7,5,2,0.0007787295583490933
BMI,BAMNIA,74.7590158,23.0957635,,,7,4,3,0.0007787295583490933
AGR,AMARGARH,74.747038,23.080689,,,7,2,5,0.0007787295583490933
PCN,PANCH PIPILA,74.737549,23.06329,,,8,5,3,0.0008899766381132495
BJG,BAJRANGARH,74.69499300000001,23.042607,,,9,5,4,0.0010012237178774058
THDR,THANDLA RD,74.666939,23.032708,,,8,2,6,0.0008899766381132495
MGN,MEGHNAGAR,74.539834,22.907459,,,12,6,6,0.0013349649571698743
NRH,NAHARGARH,74.500786,22.873881,,,4,2,2,0.00044498831905662476
ANAS,ANAS,74.421513,22.866009,,,11,6,5,0.001223717877405718
BIO,BORDI,74.3470986,22.8664871,,,7,3,4,0.0007787295583490933
DHMA,DHAMARDA,74.297046,22.846208,,,4,2,2,0.00044498831905662476
DHD,DAHOD,74.25337400000001,22.843607000000002,,,5,3,2,0.000556235398820781
RET,RENTIA,74.210847,22.863268,,,5,3,2,0.000556235398820781
JKT,JEKOT,74.15935400000001,22.865616,,,6,3,3,0.0006674824785849371
USRA,USRA,74.102942,22.842055,,,11,7,4,0.001223717877405718
MAM,MANGAL MAHUDI,74.058492,22.83578,,,9,4,5,0.0010012237178774058
LMK,LIMKHEDA,73.984515,22.833894,,,8,4,4,0.0008899766381132495
PPD,PIPLOD JN,73.9091,22.819148000000002,,,9,4,5,0.0010012237178774058
SAT,SANT ROAD,73.80040253419999,22.7963945628,,,8,5,3,0.0008899766381132495
CCL,CHANCHELAV,73.71433934,22.795825439999998,,,7,4,3,0.0007787295583490933
KIZ,KANSUDHI,73.64823,22.789343,,,6,2,4,0.0006674824785849371
GDA,GODHRA JN,73.603672,22.776974,,,9,6,3,0.0010012237178774058
BINA,BINA JN,78.1831998,24.170973500000002,,,19,7,12,0.0021136945155189675
GUNA,GUNA,77.314104,24.6405,,,11,6,5,0.001223717877405718
MUGA,MAHUGARHA,77.24174229549999,24.627745093,,,9,5,4,0.0010012237178774058
RTA,RUTHIYAI,77.175827,24.531922,,,11,6,5,0.001223717877405718
VJP,VIJAY PUR,77.1624114166,24.493169148,,,5,2,3,0.000556235398820781
