station_code,station_name,hop_number,cascaded_delay,path,num_trains_affected
CYZ,CHIPYANA BUZURG,5,19.7,HWH → KTES → SKAR → HNM → REWA → CYZ,9
MFQ,MAHROI,5,19.7,HWH → KTES → LEK → SLHA → KHBJ → MFQ,5
DMYA,DAMOY,5,19.7,HWH → KTES → LEK → BBAR → VST → DMYA,4
BEHR,BEOHARI,5,19.7,HWH → KTES → LEK → BBAR → CTJ → BEHR,4
DRGM,DEORAGRAM,5,19.7,HWH → KTES → LEK → BBAR → MZHL → DRGM,6
BRGW,BARGAWAN,5,19.7,HWH → KTES → LEK → BBAR → MZHL → BRGW,9
GNDI,GONDWALI,5,19.7,HWH → KTES → LEK → BBAR → MZHL → GNDI,6
CHD,CHANDIA ROAD,5,19.7,HWH → KTES → MJGP → KMZ → VYK → CHD,6
BBU,BHABUA ROAD,5,19.7,HWH → KTES → KTE → NYN → DGO → BBU,5
PHQ,PARDHANDE,5,19.7,HWH → KTES → KTE → KKB → BRI → PHQ,18
KRO,KURAWAN,5,19.7,HWH → KTES → KTE → KKB → BRI → KRO,9
MUO,MASANGAON,5,19.7,HWH → KTES → KTE → KKB → BRI → MUO,8
GJ,GANGAJHARI,5,19.7,HWH → KTES → KTE → KKB → MTY → GJ,8
VJM,VYASARPADI JEEVA,5,19.7,HWH → KTES → KTE → KKB → MTY → VJM,10
SKZR,SIRPUR KAGAZNAGAR,5,19.7,HWH → KTES → KTE → KKB → MTY → SKZR,13
JKR,JAULKHERA,5,19.7,HWH → KTES → KTE → KKB → MTY → JKR,11
GPC,GHATPINDRAI,5,19.7,HWH → KTES → KTE → KKB → BELD → GPC,5
BMR,BIKRAMPUR,5,19.7,HWH → KTES → KTE → KKB → SRID → BMR,9
GMD,GURAMKHEDI,5,19.7,HWH → KTES → KTE → PTWA → KSWR → GMD,8
MKDI,MAKUDI,5,19.7,HWH → KTES → KTE → PTWA → KSWR → MKDI,13
BWRA,BHARATWADA,5,19.7,HWH → KTES → KTE → PTWA → KSWR → BWRA,13
CUK,CHURK,5,19.7,HWH → KTES → KTE → PTWA → ALD → CUK,8
LRNC,LAKSAR NORTH CABIN,5,19.7,HWH → KTES → KTE → PTWA → ALD → LRNC,9
SFG,SUBEDARGANJ,5,19.7,HWH → KTES → KTE → PTWA → ALD → SFG,8
YG,YADGIR,5,19.7,HWH → KTES → KTE → KMT → BMT → YG,8
MTU,MATMARI,5,19.7,HWH → KTES → KTE → KMT → BMT → MTU,8
RC,RAICHUR,5,19.7,HWH → KTES → KTE → KMT → BMT → RC,7
NCHS,NATURE CURE HOSPITAL,5,19.7,HWH → KTES → KTE → KMT → BMT → NCHS,10
NLRD,NECKLACE ROAD,5,19.7,HWH → KTES → KTE → KMT → BMT → NLRD,7
SJVP,SANJEEVAIAH PARK,5,19.7,HWH → KTES → KTE → KMT → BMT → SJVP,9
MXK,MANDRAK,5,19.7,HWH → KTES → KTE → NYN → SNS → MXK,8
HRS,HATHRAS JN,5,19.7,HWH → KTES → KTE → NYN → SNS → HRS,8
GRBH,GAREA BIHAR,5,19.7,HWH → KTES → KTE → NYN → HZD → GRBH,8
KSHR,KESHWARI,5,19.7,HWH → KTES → KTE → NYN → HZD → KSHR,8
CCK,CHICHAKI,5,19.7,HWH → KTES → KTE → NYN → HZD → CCK,15
PSB,PARSABAD,5,19.7,HWH → KTES → KTE → NYN → HZD → PSB,8
KUW,KANWAR,5,19.7,HWH → KTES → KTE → NYN → MJA → KUW,9
PHE,PAHALEJA HALT,5,19.7,HWH → KTES → KTE → NYN → MJA → PHE,6
UND,UNCHDIH,5,19.7,HWH → KTES → KTE → NYN → MJA → UND,13
DCX,DHANICHHA,5,19.7,HWH → KTES → KTE → NYN → DGO → DCX,6
BSQP,BANSIPUR,5,19.7,HWH → LLH → SHBC → HIH → KIUL → BSQP,8
TNA,THANE,5,19.7,HWH → KTES → MDRR → SHR → GSPR → TNA,11
DOE,DEORI,5,19.7,HWH → KTES → MDRR → SHR → GSPR → DOE,7
KEQ,KACHHPURA,5,19.7,HWH → KTES → MDRR → SHR → DDCE → KEQ,8
XX-ANK,XX-ANK,5,19.7,HWH → KTES → KTE → BSLX → AAK → XX-ANK,2
YY-MMRX,YY-MMRX,5,19.7,HWH → KTES → KTE → BSLX → AAK → YY-MMRX,2
KAJG,KARANJGAON,5,19.7,HWH → KTES → KTE → BSLX → AAK → KAJG,5
NNB,NIMBLAK,5,19.7,HWH → KTES → KTE → BSLX → AAK → NNB,9
DAH,DEHARE,5,19.7,HWH → KTES → KTE → BSLX → AAK → DAH,5
AV,ASVALI,5,19.7,HWH → KTES → KTE → BSLX → PI → AV,11
IGPX,IGPX,5,19.7,HWH → KTES → KTE → BSLX → PI → IGPX,8
TGR2,BLOCK AND CATCH SIDING CABINE NO.2,5,19.7,HWH → KTES → KTE → BSLX → PI → TGR2,8
LAV,LABHA,5,19.7,HWH → KTES → KTE → NWR → GIL → LAV,13
GEOR,GUNJARIA,5,19.7,HWH → KTES → KTE → NWR → GIL → GEOR,10
PJP,PANJIPARA,5,19.7,HWH → KTES → KTE → NWR → GIL → PJP,12
SBD,SLEEMANABAD RD,5,19.7,HWH → KTES → KTE → NWR → SNRR → SBD,9
NCH,NAKACHARI,5,19.7,HWH → AZA → MRZA → KXL → MXN → NCH,10
CJA,CHONGAJAN,5,19.7,HWH → AZA → MRZA → KXL → SZR → CJA,10
NJN,NAOJAN,5,19.7,HWH → AZA → MRZA → KXL → SZR → NJN,6
SPK,SAPEKHATI,5,19.7,HWH → AZA → MRZA → KXL → LPTA → SPK,10
GLGT,Golaghat,5,19.7,HWH → AZA → MRZA → KXL → FKG → GLGT,6
OTN,OATING,5,19.7,HWH → AZA → MRZA → KXL → FKG → OTN,9
BXP,BARPATHAR,5,19.7,HWH → AZA → MRZA → DPU → LCT → BXP,8
LMG,LUMDING JN,5,19.7,HWH → AZA → MRZA → DPU → LCT → LMG,9
LKA,LANKA,5,19.7,HWH → AZA → MRZA → DPU → NLN → LKA,7
BRLF,BAR LANGFER S,5,19.7,HWH → AZA → MRZA → DPU → NLN → BRLF,7
KLP,KOTALPUKUR,5,19.7,HWH → LLH → SHBC → CRAE → TBB → KLP,8
MWZ,MAHISHADAHARI,5,19.7,HWH → LLH → SHBC → CRAE → RPMY → MWZ,7
MHLT,MAHESH LETA HALT,5,19.7,HWH → LLH → SHBC → HIH → KIUL → MHLT,12
RMPR,RAMPUR HALT,5,19.7,HWH → LLH → SHBC → HIH → KIUL → RMPR,14
UREN,UREN,5,19.7,HWH → LLH → SHBC → HIH → KIUL → UREN,11
DNRE,DHANAURI,5,19.7,HWH → LLH → SHBC → HIH → KIUL → DNRE,10
NJP,NEW JALPAIGURI,5,19.7,HWH → AZA → KYQ → GHY → ABFC → NJP,19
DXH,DUHAI,5,19.7,HWH → AZA → KYQ → GHY → DSBP → DXH,6
SBB,SAHIBABAD,5,19.7,HWH → AZA → KYQ → GHY → DSBP → SBB,15
CNJ,CHANDER NAGAR,5,19.7,HWH → AZA → KYQ → GHY → DSBP → CNJ,9
TKEC,TUGLAKABAD EAST CABIN,5,19.7,HWH → AZA → KYQ → GHY → MWC → TKEC,16
BCD,BANSDIH ROAD,5,19.7,HWH → AZA → KYQ → GHY → CATA → BCD,7
STW,SAHATWAR,5,19.7,HWH → AZA → KYQ → GHY → CATA → STW,8
PHI,PANIKHAITI,5,19.7,HWH → AZA → KYQ → GHY → NNGE → PHI,6
SYH,SAIYEDPUR BHTRI,5,19.7,HWH → AZA → KYQ → DSR → KMDR → SYH,7
TJD,TAJPUR DEHMA,5,19.7,HWH → AZA → KYQ → DSR → KMDR → TJD,6
DZP,DARAZPUR,5,19.7,HWH → AZA → KYQ → DSR → CSA → DZP,6
PWXP,PAWANI KUMARPUR HALT,5,19.7,HWH → AZA → KYQ → DSR → CSA → PWXP,8
BUE,BARUNA,5,19.7,HWH → AZA → KYQ → DSR → CSA → BUE,15
AGI,AMGURI,5,19.7,HWH → AZA → MRZA → KXL → MXN → AGI,12
NZR,NAZIRA,5,19.7,HWH → AZA → MRZA → KXL → MXN → NZR,9
CMA,Cinnamara,5,19.7,HWH → AZA → MRZA → KXL → MXN → CMA,4
ENR,ENNORE,5,19.7,HWH → AZA → KYQ → NBQ → AIPP → ENR,18
PZA,PALAVANTHANGAL,5,19.7,HWH → AZA → KYQ → NBQ → AIPP → PZA,7
VPY,VYASARPADI,5,19.7,HWH → AZA → KYQ → NBQ → AIPP → VPY,10
KMLP,KOMMARAPUDI,5,19.7,HWH → AZA → KYQ → NBQ → AIPP → KMLP,12
GSA,GUAGACHHA,5,19.7,HWH → AZA → KYQ → NBQ → NBQY → GSA,8
AYU,ABHAYAPURI ASSAM,5,19.7,HWH → AZA → KYQ → NBQ → MZQ → AYU,7
MDT,MADARIHAT,5,19.7,HWH → AZA → KYQ → NBQ → HSA → MDT,6
SLBS,SALSALA BARI,5,19.7,HWH → AZA → KYQ → GHY → APCH → SLBS,8
DPO,DAMANPUR,5,19.7,HWH → AZA → KYQ → GHY → APCH → DPO,4
DEG,DELANG,5,19.7,HWH → AZA → KYQ → GHY → JERD → DEG,10
JPRD,JENAPUR ROAD,5,19.7,HWH → AZA → KYQ → GHY → JERD → JPRD,9
BSW,Baneswar,5,19.7,HWH → AZA → KYQ → GHY → NCB → BSW,4
ATM,ALTAGRAM,5,19.7,HWH → AZA → KYQ → GHY → NCB → ATM,12
NNA,NAUGACHIA,5,19.7,HWH → AZA → KYQ → GHY → ABFC → NNA,16
AY,AYODHYA,5,19.7,HWH → AZA → KYQ → GHY → ABFC → AY,10
BLK,BELAKOBA,5,19.7,HWH → AZA → KYQ → GHY → ABFC → BLK,9
NYT,NAYATOLA,5,19.7,HWH → AZA → KYQ → PTLD → SBE → NYT,12
DRGJ,DARAGANJ,5,19.7,HWH → AZA → KYQ → NOQ → KKRH → DRGJ,8
DHA,DHEENA,5,19.7,HWH → AZA → KYQ → NOQ → KKRH → DHA,10
BWH,BHADAURA,5,19.7,HWH → AZA → KYQ → NOQ → KKRH → BWH,12
AJRE,AUJARI,5,19.7,HWH → AZA → KYQ → NOQ → SLKX → AJRE,6
XX-KJMB,XX-KJMB,5,19.7,HWH → AZA → KYQ → NOQ → SGWF → XX-KJMB,2
THSA,THANISANDRA,5,19.7,HWH → AZA → KYQ → NOQ → SGWF → THSA,5
BNCE,BANGALORE EAST,5,19.7,HWH → AZA → KYQ → NOQ → SGWF → BNCE,8
DPE,DEVARAPALLE,5,19.7,HWH → AZA → KYQ → NOQ → SGWF → DPE,15
KNDV,KNDV,5,19.7,HWH → AZA → KYQ → NOQ → SGWF → KNDV,6
LGD,LALLAGUDA,5,19.7,HWH → AZA → KYQ → NOQ → SMTA → LGD,14
JPZ,JOGIGHOPA,5,19.7,HWH → AZA → KYQ → SJRR → NBS → JPZ,7
HIR,HARINAGAR,5,19.7,HWH → AZA → KYQ → SJRR → NBS → HIR,7
BHCL,BAHORA CHANDIL,5,19.7,HWH → AZA → KYQ → SJRR → NBS → BHCL,13
ZBD,ZAFARABAD JN,5,19.7,HWH → AZA → KYQ → SJRR → PQZ → ZBD,17
CPK,CHAPARMUKH JN,5,19.7,HWH → AZA → KYQ → NBQ → TGE → CPK,11
FUT,FATWA,5,19.7,HWH → AZA → KYQ → DDGJ → BCYN → FUT,13
MJM,MANJHAULIGRAM H,5,19.7,HWH → AZA → KYQ → DDGJ → BCYN → MJM,10
MTR,MOTIPUR,5,19.7,HWH → AZA → KYQ → PTLD → MAI → MTR,6
MHL,MAHWAL,5,19.7,HWH → AZA → KYQ → PTLD → MAI → MHL,5
HRNG,HARPUR NAG HALT,5,19.7,HWH → AZA → KYQ → PTLD → MAI → HRNG,5
HBP,HARPAR BOCHAHA,5,19.7,HWH → AZA → KYQ → PTLD → VPN → HBP,8
GAE,GAIPURA,5,19.7,HWH → AZA → KYQ → PTLD → BEA → GAE,10
SAE,SIMARIA,5,19.7,HWH → AZA → KYQ → PTLD → BEA → SAE,12
RNTE,RAMANAND,5,19.7,HWH → AZA → KYQ → PTLD → BEA → RNTE,6
ASJP,AMAR SAHEED JAGDEV P HALT,5,19.7,HWH → AZA → KYQ → PTLD → BEA → ASJP,8
KRS,KARISATH,5,19.7,HWH → AZA → KYQ → PTLD → BEA → KRS,12
BYN,BANAHI,5,19.7,HWH → AZA → KYQ → PTLD → BEA → BYN,11
GMAN,GUMANI,5,19.7,HWH → AZA → KYQ → PTLD → BDAG → GMAN,11
BHW,BARHARWA JN,5,19.7,HWH → AZA → KYQ → PTLD → BDAG → BHW,8
BDBS,BINDUBASINI HAL,5,19.7,HWH → AZA → KYQ → PTLD → BDAG → BDBS,11
SDE,SADISOPUR,5,19.7,HWH → AZA → KYQ → PTLD → SBE → SDE,12
DBM,DABOLIM,5,19.7,HWH → BZL → BLY → BCK → VSG → DBM,6
PV,PALLAVARAM,5,19.7,HWH → BZL → BLY → BCK → GPD → PV,7
CLE,CHINTALPALLI,5,19.7,HWH → BZL → BLY → BCK → GPD → CLE,14
TEO,TEEGAON,5,19.7,HWH → BZL → BLY → BCK → GPD → TEO,14
AHMP,ADARSH MANPUR,5,19.7,HWH → AZA → KYQ → SICY → PURA → AHMP,5
EC28,PURA HALT,5,19.7,HWH → AZA → KYQ → SICY → PURA → EC28,4
JMN,JAMUAWAN,5,19.7,HWH → AZA → KYQ → SICY → PURA → JMN,5
KRJR,KARJARA,5,19.7,HWH → AZA → KYQ → SICY → PMI → KRJR,6
KLNA,KOLHANA HALT,5,19.7,HWH → AZA → KYQ → SICY → PMI → KLNA,6
DORD,DEO ROAD,5,19.7,HWH → AZA → KYQ → SICY → WCB → DORD,9
BSCP,BASKATWA B. H.,5,19.7,HWH → AZA → KYQ → SICY → YGM → BSCP,4
STL,SIMULTALA,5,19.7,HWH → AZA → KYQ → DDGJ → PNC → STL,10
TWG,TWINING GANJ,5,19.7,HWH → AZA → KYQ → DDGJ → PNC → TWG,11
NRGO,NARGANJO HALT,5,19.7,HWH → AZA → KYQ → DDGJ → PNC → NRGO,11
GZH,GULZARBAGH,5,19.7,HWH → AZA → KYQ → DDGJ → PNC → GZH,10
HDE,HARDAS BIGHA,5,19.7,HWH → AZA → KYQ → DDGJ → BCYN → HDE,13
LGDH,LALAGUDA GATE,5,19.7,HWH → BZL → BLY → PBZ → SC → LGDH,8
JET,JAMES STREET,5,19.7,HWH → BZL → BLY → PBZ → SC → JET,7
MLY,MAULA ALI,5,19.7,HWH → BZL → BLY → PBZ → SC → MLY,7
BKP,BAKHTIYARPUR JN,5,19.7,HWH → BZL → BLY → PBZ → PHK → BKP,12
LEB,LEMUABAD,5,19.7,HWH → BZL → BLY → PBZ → PHK → LEB,6
SLS,SALANPUR,5,19.7,HWH → BZL → BLY → PBZ → PHK → SLS,7
BARH,BARH,5,19.7,HWH → BZL → BLY → PBZ → PHK → BARH,11
PRY,PARAIYA,5,19.7,HWH → BZL → BLY → PBZ → KSTA → PRY,7
GAYA,GAYA JN,5,19.7,HWH → BZL → BLY → PBZ → KSTA → GAYA,13
VSPR,BISHNUPRIYA,5,19.7,HWH → BZL → BLY → PSAE → BFZ → VSPR,4
LKX,LAKSHMIPUR,5,19.7,HWH → BZL → BLY → PSAE → MTFA → LKX,4
KOG,KONNAGAR,5,19.7,HWH → BZL → BLY → UPA → HMZ → KOG,4
KGX,KANGINHAL,5,19.7,HWH → BZL → BLY → BCK → VSG → KGX,5
VLNK,VELANKANNI,5,19.7,HWH → BZL → BLY → BCK → VSG → VLNK,3
SNDD,SINDHUDURG,5,19.7,HWH → BZL → BLY → BCK → VSG → SNDD,13
KHST,KASHANATTI,5,19.7,HWH → BZL → BLY → BCK → VSG → KHST,8
RDUM,RAMPUR DUMRA,5,19.7,HWH → BZL → DKAE → MKB → BRYA → RDUM,9
GGSY,GANGA SAHAI,5,19.7,HWH → BZL → DKAE → MKB → DMRX → GGSY,9
GSDH,GARSANDA HALT,5,19.7,HWH → BZL → DKAE → MKB → LKR → GSDH,7
SRY,SIRARI,5,19.7,HWH → BZL → DKAE → MKB → LKR → SRY,7
CNBI,CHANDARI,5,19.7,HWH → BZL → DKAE → MBE → SKG → CNBI,6
SLD,SAKALDIHA,5,19.7,HWH → BZL → DKAE → MBE → SKG → SLD,9
PLAE,PALSIT,5,19.7,HWH → BZL → DKAE → MBE → SKG → PLAE,4
NFK,NEW FARAKKA JN,5,19.7,HWH → BZL → DKAE → MBE → BLAE → NFK,8
KTCE,KATOGHAN,5,19.7,HWH → BZL → DKAE → MBE → BLAE → KTCE,7
SKM,SINGARAYAKONDA,5,19.7,HWH → BZL → DKAE → MBE → BRPA → SKM,13
BLYG,BALLY GHAT,5,19.7,HWH → BZL → DKAE → RCD → BLYH → BLYG,4
JOB,ASALPUR JOBNER,5,19.7,HWH → BZL → BLY → PBZ → SSG → JOB,9
BRKY,BORAKI,5,19.7,HWH → BZL → BLY → PBZ → JMQ → BRKY,7
GZM,GOUR MALDA,5,19.7,HWH → BZL → BLY → PBZ → JMQ → GZM,8
GTL,GUNTAKAL JN,5,19.7,HWH → BZL → BLY → PBZ → SC → GTL,20
STPD,SITAFAL MANDI,5,19.7,HWH → BZL → BLY → PBZ → SC → STPD,8
MWM,MALLESWARAM,5,19.7,HWH → BZL → ADL → NPMR → YPR → MWM,6
MABD,MAHBUBABAD,5,19.7,HWH → BZL → ADL → BALU → KLJI → MABD,12
KWE,KHURIAL,5,19.7,HWH → BZL → ADL → BALU → KLJI → KWE,13
CPD,CHINCHPADA,5,19.7,HWH → BZL → ADL → BALU → KNRT → CPD,8
GMDA,GUMADA,5,19.7,HWH → BZL → ADL → BALU → KNRT → GMDA,9
JMPT,JIMIDIPETA,5,19.7,HWH → BZL → ADL → BALU → KNRT → JMPT,4
MRDL,MERAMANDOLIL,5,19.7,HWH → BZL → ADL → BALU → SLZ → MRDL,7
PCR,PANCHRA,5,19.7,HWH → BZL → ADL → MRGM → SRPU → PCR,5
RJPB,RAJENDRA NAGAR BIHAR,5,19.7,HWH → BZL → ADL → MRGM → SRPU → RJPB,13
SJKL,SURJA KAMAL,5,19.7,HWH → BZL → ADL → MRGM → SRPU → SJKL,17
RJG,RAJGRAM,5,19.7,HWH → BZL → ADL → MRGM → SRPU → RJG,13
MPU,MEDAPADU,5,19.7,HWH → BZL → ADL → SEL → BVL → MPU,11
REG,REGUPALEM,5,19.7,HWH → BZL → ADL → SEL → BVL → REG,14
PAVP,PEDDA AVUTAPALE,5,19.7,HWH → BZL → ADL → SEL → PKU → PAVP,17
HTZ,HATHIDAH JN,5,19.7,HWH → BZL → DKAE → MKB → BRYA → HTZ,11
CDL,CHODIALA,5,19.7,HWH → BZL → DKAE → MKB → BRYA → CDL,14
NCJ,NAGERCOIL JN,5,19.7,HWH → BZL → SMCK → KPM → KDU → NCJ,16
VDP,VADIPPATTI,5,19.7,HWH → BZL → SMCK → KPM → KDU → VDP,11
CAPE,KANYAKUMARI,5,19.7,HWH → BZL → SMCK → KPM → KDU → CAPE,14
IVL,ILAVELANGAL,5,19.7,HWH → BZL → SMCK → KPM → KDU → IVL,8
SRT,SATUR,5,19.7,HWH → BZL → SMCK → KPM → NLL → SRT,8
VBU,VEMBUR,5,19.7,HWH → BZL → SMCK → KPM → NLL → VBU,6
NOY,NOYAL,5,19.7,HWH → BZL → SMCK → KPM → NLL → NOY,8
SGBA,Sir Gurudas Banerjee Halt,5,19.7,HWH → BZL → CCRL → KGK → BNXR → SGBA,4
YADA,YADA,5,19.7,HWH → BZL → ADL → NPMR → GID → YADA,8
GMA,GUDIMETTA,5,19.7,HWH → BZL → ADL → NPMR → GID → GMA,5
KSTE,KISTAMSETTIPALI,5,19.7,HWH → BZL → ADL → NPMR → GID → KSTE,5
SRVX,SURAVALI,5,19.7,HWH → BZL → ADL → NPMR → YPR → SRVX,14
DTP,DIVITI PALLI,5,19.7,HWH → BZL → ADL → NPMR → YPR → DTP,8
KPN,KUPPAM,5,19.7,HWH → BZL → ADL → NPMR → YPR → KPN,14
VWA,VIDURASWATTHA,5,19.7,HWH → BZL → ADL → NPMR → YPR → VWA,10
BAW,CHIK BANAVAR,5,19.7,HWH → BZL → ADL → NPMR → YPR → BAW,4
MSB,CHENNAI BEACH,5,19.7,HWH → JJKR → JKPR → KAPG → PRGL → MSB,6
TBM,TAMBARAM,5,19.7,HWH → JJKR → JKPR → KAPG → PRGL → TBM,7
VDR,VANDALUR,5,19.7,HWH → JJKR → JKPR → KAPG → PRGL → VDR,5
ALU,ARIYALUR,5,19.7,HWH → JJKR → JKPR → KAPG → SLTH → ALU,5
KLGM,KALLAGAM,5,19.7,HWH → JJKR → JKPR → KAPG → SLTH → KLGM,6
NLSF,NIYALISH PARA,5,19.7,HWH → JJKR → JKPR → ODB → DDM → NLSF,9
NMZ,NEW MAL JN,5,19.7,HWH → JJKR → JKPR → ODB → DDM → NMZ,5
SVQ,SIVOK,5,19.7,HWH → JJKR → JKPR → ODB → BRQ → SVQ,6
TNP,TONDIARPETTAI,5,19.7,HWH → JJKR → JKPR → KNPR → VDE → TNP,9
NZM,DELHI H NIZAMUDDIN,5,19.7,HWH → JJKR → JKPR → KNPR → VDE → NZM,32
GTLM,GOTLAM,5,19.7,HWH → JJKR → JKPR → GAM → VZM → GTLM,6
GVI,GARIVIDI,5,19.7,HWH → JJKR → JKPR → GAM → VZM → GVI,15
DLW,DILWA,5,19.7,HWH → JJKR → JKPR → BRMI → GJD → DLW,8
PEH,Pathardih Junction,5,19.7,HWH → JJKR → JKPR → BRMI → SDMD → PEH,4
BJE,Bhojudih Junction,5,19.7,HWH → JJKR → JKPR → BRMI → SDMD → BJE,9
BCB,Bhowra Junction,5,19.7,HWH → JJKR → JKPR → BRMI → SDMD → BCB,4
KHRY,KHAIRAHI,5,19.7,HWH → JJKR → ULD → GHSR → SHW → KHRY,7
RBS,RUPBAS,5,19.7,HWH → JJKR → ULD → GHSR → SHW → RBS,9
BXN,BAYANA JN,5,19.7,HWH → JJKR → ULD → GHSR → SHW → BXN,8
KJY,Khurja City,5,19.7,HWH → JJKR → ULD → PATA → KRJ → KJY,4
FZD,FIROZABAD,5,19.7,HWH → JJKR → ULD → PATA → KRJ → FZD,8
HK,HELAK,5,19.7,HWH → JJKR → ULD → PATA → PHD → HK,5
KNS,KANCHAUSI,5,19.7,HWH → JJKR → ULD → PATA → PHD → KNS,9
SIL,SAKHI GOPAL,5,19.7,HWH → JJKR → KRIH → GBK → JKDP → SIL,5
RNBT,RAHENBATA,5,19.7,HWH → JJKR → KRIH → RTN → BNBH → RNBT,5
OV,OTIVAKKAM,5,19.7,HWH → JJKR → KRIH → RTN → VI → OV,6
CBU,Chinna Babu Samudram,5,19.7,HWH → JJKR → KRIH → RTN → VI → CBU,6
PDY,Puducherry,5,19.7,HWH → JJKR → KRIH → RTN → VI → PDY,4
GUL,GUJJANGIVALASA,5,19.7,HWH → JJKR → KRIH → RTN → SRKT → GUL,10
APL,APPIKATLA,5,19.7,HWH → JJKR → KRIH → BTV → VKT → APL,15
PER,PERAMBUR,5,19.7,HWH → JJKR → KRIH → BTV → VKT → PER,10
TMKA,Tomka,5,19.7,HWH → JJKR → JKPR → SKND → BGPL → TMKA,4
GAUR,GAUR,5,19.7,HWH → JJKR → ULD → GHSR → TH → GAUR,7
GOVR,GOVINDNAGAR,5,19.7,HWH → JJKR → ULD → GHSR → TH → GOVR,9
PDRD,PINDRA ROAD,5,19.7,HWH → JJKR → ULD → GHSR → KSF → PDRD,5
TLMD,TRILOCHAN MAHDO,5,19.7,HWH → JJKR → ULD → GHSR → KSF → TLMD,7
MIR,MAIJAPUR,5,19.7,HWH → JJKR → ULD → GHSR → CPB → MIR,10
AJ,AJGAIN,5,19.7,HWH → JJKR → ULD → GHSR → CPB → AJ,8
CNB,KANPUR CENTRAL,5,19.7,HWH → JJKR → ULD → GHSR → CPB → CNB,19
NBI,NADBAI,5,19.7,HWH → JJKR → ULD → GHSR → TBL → NBI,4
KL,KHERLI,5,19.7,HWH → JJKR → ULD → GHSR → TBL → KL,5
GZB,GHAZIABAD,5,19.7,HWH → JJKR → ULD → GHSR → MIU → GZB,11
DER,DADRI,5,19.7,HWH → JJKR → ULD → GHSR → MIU → DER,8
GJL,GAJRAULA JN,5,19.7,HWH → JJKR → ULD → GHSR → ANVR → GJL,7
ANVT,ANAND VIHAR TRM,5,19.7,HWH → JJKR → ULD → GHSR → ANVR → ANVT,10
MNF,MANDA ROAD,5,19.7,HWH → JJKR → ULD → GHSR → GNRL → MNF,12
CRP,CHANDRAPURA,5,19.7,HWH → JJKR → ULD → GHSR → GNRL → CRP,13
CHL,CHOLA,5,19.7,HWH → JJKR → ULD → GHSR → GNRL → CHL,7
SB,SARAI BHOPAT,5,19.7,HWH → JJKR → ULD → RMW → PNK → SB,12
BBK,BARABANKI JN,5,19.7,HWH → JJKR → ULD → RMW → BUR → BBK,11
RFR,RAFINAGAR,5,19.7,HWH → JJKR → ULD → RMW → BUR → RFR,7
BUW,BURHWAL,5,19.7,HWH → JJKR → ULD → RMW → BUR → BUW,16
BPU,BHAUPUR,5,19.7,HWH → JJKR → ULD → RMW → MTO → BPU,11
TKN,TANKUPPA,5,19.7,HWH → JJKR → ULD → SKQ → BNF → TKN,7
MPO,MANPUR JN,5,19.7,HWH → JJKR → ULD → SKQ → BNF → MPO,8
SWW,Shahanagar Timarua,5,19.7,HWH → JJKR → ULD → SKQ → BRN → SWW,4
MTI,MITAWAL,5,19.7,HWH → JJKR → ULD → SKQ → BRN → MTI,14
TLAM,TULSI ASHRAM,5,19.7,HWH → JJKR → ULD → SKQ → BRN → TLAM,10
CMR,CHAMROLA,5,19.7,HWH → JJKR → ULD → SKQ → BRN → CMR,7
TDL,TUNDLA JN,5,19.7,HWH → JJKR → ULD → SKQ → BRN → TDL,17
BKH,BANKHEDI,5,19.7,HWH → JJKR → ULD → SKQ → JIA → BKH,5
RPR,RAGHUNATHPUR,5,19.7,HWH → JJKR → ULD → SKQ → JIA → RPR,14
AUNG,AUNG,5,19.7,HWH → JJKR → ULD → SKQ → JIA → AUNG,6
KKJ,KAKORI,5,19.7,HWH → JJKR → ULD → GHSR → TH → KKJ,8
KUT,KANAUTA,5,19.7,HWH → JJKR → ULD → HDA → JP → KUT,8
GADJ,GANDHINAGAR JAIPUR,5,19.7,HWH → JJKR → ULD → HDA → JP → GADJ,8
BSGD,BAIS GODAM,5,19.7,HWH → JJKR → ULD → HDA → JP → BSGD,5
DKBJ,Dahar Ka Balaji,5,19.7,HWH → JJKR → ULD → HDA → JP → DKBJ,4
KWP,KHATIPURA,5,19.7,HWH → JJKR → ULD → HDA → THMR → KWP,8
KMNC,KUCHAMAN CITY,5,19.7,HWH → JJKR → ULD → HDA → THMR → KMNC,5
SVA,SUWASRA,5,19.7,HWH → JJKR → ULD → HDA → FL → SVA,10
BNDN,BHANDANA,5,19.7,HWH → JJKR → ULD → HDA → FL → BNDN,6
KXG,KHARIA KHANGARH,5,19.7,HWH → JJKR → ULD → HDA → FL → KXG,7
PKBS,Peeplee-ka-bas,5,19.7,HWH → JJKR → ULD → HDA → FL → PKBS,6
SBR,SAMBHAR LAKE,5,19.7,HWH → JJKR → ULD → HDA → FL → SBR,6
NRI,NARAINA,5,19.7,HWH → JJKR → ULD → HDA → FL → NRI,8
DDV,DADHDEVI,5,19.7,HWH → JJKR → ULD → HDA → DHND → DDV,8
NYK,NAYA KHARADIA,5,19.7,HWH → JJKR → ULD → HDA → DHND → NYK,7
PTLI,PATHAULI,5,19.7,HWH → JJKR → ULD → RMW → PNK → PTLI,9
KBP,KUBERPUR,5,19.7,HWH → JJKR → ULD → RMW → PNK → KBP,11
REN,REN,5,19.7,HWH → JJKR → ULD → BBL → RMA → REN,7
